TEHBInnTier1FamilyMOOP,State
"$3,000 ",WY
"$1,600 ",WY
"$10,000 ",WY
"$10,000 ",WY
"$10,000 ",WY
"$10,000 ",WY
$0 ,WY
"$10,000 ",WY
"$10,000 ",WY
"$3,500 ",WY
"$2,000 ",WY
"$10,000 ",WY
"$10,000 ",WY
,WY
,WY
,WY
"$10,000 ",AK
"$10,500 ",AK
"$10,000 ",AK
$0 ,AK
"$3,000 ",AK
"$1,000 ",AK
,WY
,WY
"$10,000 ",AK
"$3,000 ",AK
"$1,200 ",AK
"$10,500 ",AK
"$9,000 ",AK
$0 ,AK
"$8,400 ",GA
"$3,000 ",GA
"$1,300 ",GA
"$9,800 ",GA
$0 ,GA
"$9,800 ",GA
"$6,000 ",WY
"$6,000 ",WY
$0 ,WY
"$6,000 ",WY
"$6,000 ",WY
"$6,000 ",WY
"$6,000 ",WY
"$6,000 ",WY
$0 ,WY
"$6,000 ",WY
"$2,700 ",WY
"$2,700 ",WY
"$2,700 ",WY
"$2,700 ",WY
$0 ,WY
"$2,700 ",WY
"$2,700 ",WY
"$2,700 ",WY
$0 ,WY
"$2,700 ",WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
,WY
"$10,000 ",LA
"$4,300 ",LA
"$9,600 ",MO
"$3,000 ",MO
"$1,300 ",MO
"$12,000 ",MO
"$8,250 ",IL
"$12,000 ",IL
"$3,600 ",DE
$0 ,DE
"$3,600 ",DE
"$11,000 ",GA
"$10,000 ",AK
"$10,000 ",AK
"$9,000 ",AK
"$7,000 ",AK
"$2,500 ",AK
"$1,000 ",AK
"$9,000 ",AK
"$12,700 ",AK
$0 ,AK
"$9,000 ",AK
"$10,500 ",AK
"$12,700 ",AK
"$12,700 ",AK
$0 ,AK
"$10,500 ",AK
"$9,000 ",AK
$0 ,AK
"$9,000 ",AK
"$7,000 ",AK
"$2,500 ",AK
"$1,000 ",AK
"$9,000 ",AK
"$10,000 ",AK
"$9,000 ",AK
$0 ,AK
"$9,000 ",AK
"$12,700 ",AK
"$12,700 ",AK
$0 ,AK
"$12,700 ",AK
"$10,400 ",AK
"$3,000 ",AK
"$1,000 ",AK
"$12,700 ",AK
$0 ,AK
"$12,700 ",AK
"$10,000 ",AK
"$3,000 ",AK
"$1,200 ",AK
"$12,700 ",AK
"$12,700 ",AK
$0 ,AK
"$12,700 ",AK
"$12,700 ",AK
"$12,700 ",AK
"$10,000 ",AK
"$12,700 ",AK
"$12,700 ",AK
"$9,000 ",LA
$0 ,LA
"$9,000 ",LA
"$12,700 ",LA
$0 ,LA
"$12,700 ",LA
$0 ,ME
"$12,000 ",ME
"$8,800 ",ME
"$3,000 ",ME
"$10,400 ",KS
"$8,000 ",KS
"$3,000 ",KS
"$1,000 ",KS
$0 ,AK
"$12,700 ",AK
"$12,700 ",AK
"$12,700 ",AK
$0 ,AK
"$12,700 ",AK
"$12,700 ",AK
$0 ,AK
"$12,700 ",AK
"$10,500 ",AK
$0 ,AK
"$10,500 ",AK
"$9,000 ",AK
$0 ,AK
"$9,000 ",AK
"$7,000 ",AK
"$2,500 ",AK
"$1,000 ",AK
"$8,000 ",AR
$0 ,AR
"$8,000 ",AR
"$12,600 ",AR
$0 ,AR
"$12,600 ",AR
"$12,600 ",AR
$0 ,AR
"$12,600 ",AR
"$9,400 ",AR
"$2,400 ",AR
"$1,508 ",AR
"$10,000 ",DE
$0 ,DE
"$10,000 ",DE
"$10,000 ",DE
"$3,000 ",DE
"$1,500 ",DE
$0 ,GA
"$11,000 ",GA
"$5,500 ",MT
$0 ,MT
"$4,300 ",LA
"$12,000 ",ME
"$1,200 ",ME
"$12,000 ",ME
$0 ,ME
"$12,000 ",ME
"$8,800 ",ME
"$3,000 ",ME
"$1,200 ",ME
"$7,000 ",ME
$0 ,ME
"$7,000 ",ME
"$8,250 ",IL
$0 ,IL
$0 ,IL
"$12,000 ",IL
"$12,700 ",IL
$0 ,IL
"$12,700 ",IL
"$10,400 ",IL
"$4,500 ",IL
"$1,500 ",IL
"$12,700 ",IL
$0 ,IL
"$12,700 ",IL
"$10,400 ",IL
"$4,500 ",IL
"$1,500 ",IL
"$12,700 ",IL
$0 ,IL
"$12,700 ",IL
"$6,700 ",IL
"$6,700 ",IL
$0 ,IL
"$13,200 ",IL
"$6,700 ",IL
"$12,800 ",IL
$0 ,IL
"$12,800 ",IL
"$10,400 ",IL
"$4,000 ",IL
"$1,200 ",IL
"$13,200 ",IN
$0 ,IN
"$13,200 ",IN
"$8,500 ",IN
"$12,000 ",IN
"$5,000 ",KS
$0 ,KS
"$5,000 ",KS
"$10,400 ",KS
$0 ,KS
"$2,000 ",MI
"$2,000 ",MI
"$13,200 ",MI
$0 ,MI
"$13,200 ",MI
"$13,200 ",MO
$0 ,MO
"$12,000 ",MO
"$7,000 ",ME
$0 ,ME
"$7,000 ",ME
"$9,000 ",ME
$0 ,ME
"$9,000 ",ME
"$9,000 ",ME
"$3,000 ",ME
"$1,300 ",ME
"$12,000 ",ME
$0 ,ME
"$12,000 ",ME
"$12,000 ",MI
$0 ,MI
"$12,000 ",MI
"$9,000 ",MI
"$2,800 ",MI
"$1,000 ",MI
"$10,200 ",MI
$0 ,MI
"$10,200 ",MI
"$11,000 ",MI
$0 ,MI
"$11,000 ",MI
"$10,000 ",MI
"$2,800 ",MI
"$1,000 ",MI
"$5,000 ",MI
$0 ,MI
"$5,000 ",MI
"$8,000 ",MI
"$8,000 ",MI
$0 ,MI
"$13,200 ",MI
"$13,200 ",MI
"$8,000 ",MI
"$13,200 ",MI
$0 ,MI
"$13,200 ",MI
"$10,000 ",MI
"$12,700 ",OK
"$10,400 ",OK
"$2,900 ",NH
"$1,200 ",NH
"$7,000 ",NH
$0 ,NH
"$7,000 ",NH
"$8,250 ",NM
$0 ,NM
"$8,250 ",NM
"$12,000 ",NM
$0 ,NM
"$8,250 ",OK
$0 ,OK
"$4,500 ",OK
"$1,500 ",OK
"$12,700 ",OK
$0 ,OK
$0 ,PA
"$10,000 ",PA
"$8,000 ",PA
"$3,000 ",PA
"$1,200 ",PA
"$6,000 ",PA
"$5,500 ",MT
"$8,000 ",MT
$0 ,MT
"$8,000 ",MT
"$12,700 ",MT
$0 ,MT
"$12,700 ",MT
"$10,400 ",MT
"$4,000 ",MT
"$1,000 ",MT
"$12,500 ",MT
$0 ,MT
"$12,500 ",MT
"$9,500 ",MT
"$3,000 ",MT
"$1,000 ",MT
"$12,500 ",MT
$0 ,MT
"$12,500 ",MT
"$10,000 ",NC
$0 ,NC
"$10,000 ",NC
"$12,700 ",NC
$0 ,NC
"$12,700 ",NC
"$10,400 ",NC
"$2,800 ",NC
"$1,000 ",NC
"$12,000 ",NH
$0 ,NH
"$12,000 ",NH
"$9,500 ",NH
"$12,700 ",OK
"$10,400 ",OK
$0 ,OK
"$12,000 ",OK
"$4,500 ",OK
"$1,500 ",OK
"$12,700 ",OK
$0 ,OK
$0 ,PA
"$6,000 ",PA
"$12,700 ",PA
$0 ,PA
"$12,000 ",NM
"$12,700 ",NM
$0 ,NM
"$12,700 ",NM
"$10,400 ",NM
"$4,500 ",NM
"$1,500 ",NM
"$12,700 ",NM
$0 ,NM
"$12,700 ",NM
"$10,400 ",NM
"$4,500 ",NM
"$1,500 ",NM
"$12,700 ",NM
$0 ,NM
"$12,700 ",NM
"$9,000 ",NM
$0 ,NM
"$9,000 ",NM
"$12,700 ",NM
$0 ,NM
"$12,700 ",NM
"$10,400 ",NM
"$4,000 ",NM
"$1,600 ",NM
"$12,700 ",NV
$0 ,NV
"$12,700 ",NV
"$12,700 ",NV
$0 ,NV
"$12,700 ",NV
"$10,400 ",NV
"$4,200 ",NV
"$1,700 ",NV
"$12,700 ",NV
$0 ,NV
"$12,700 ",NV
"$9,000 ",NV
"$3,000 ",NV
"$1,300 ",NV
"$12,000 ",NV
$0 ,NV
"$12,000 ",NV
"$8,250 ",OK
"$12,000 ",OK
"$8,300 ",TN
"$3,000 ",TN
"$1,500 ",TN
"$11,000 ",TN
$0 ,TN
"$11,000 ",TN
"$7,500 ",VA
$0 ,VA
"$6,000 ",VA
"$7,500 ",VA
"$12,700 ",OK
$0 ,OK
"$12,700 ",OK
"$13,200 ",OR
$0 ,OR
"$13,200 ",OR
"$12,000 ",OR
$0 ,OR
"$12,000 ",OR
"$10,000 ",OR
"$4,000 ",OR
"$1,200 ",OR
"$11,500 ",PA
$0 ,PA
"$11,500 ",PA
"$11,500 ",PA
$0 ,PA
"$11,500 ",PA
"$10,300 ",PA
"$4,500 ",PA
"$2,000 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$10,400 ",PA
"$4,500 ",PA
"$4,500 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$10,400 ",PA
"$4,500 ",PA
"$4,500 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$10,400 ",PA
"$4,500 ",PA
"$4,500 ",PA
"$12,700 ",PA
$0 ,PA
"$12,700 ",PA
"$10,400 ",PA
"$4,500 ",PA
"$4,500 ",PA
"$10,000 ",PA
"$12,700 ",PA
"$9,600 ",PA
"$2,600 ",PA
"$1,000 ",PA
"$12,700 ",PA
$0 ,PA
$0 ,VA
"$11,000 ",VA
"$12,700 ",PA
"$9,600 ",PA
"$2,600 ",PA
"$1,000 ",PA
"$8,000 ",PA
$0 ,PA
"$8,000 ",PA
"$8,000 ",PA
$0 ,PA
"$8,000 ",PA
"$8,100 ",SC
$0 ,SC
"$8,100 ",SC
"$11,000 ",SC
$0 ,SC
"$11,000 ",SC
"$9,600 ",SC
"$3,900 ",SC
"$3,100 ",SC
"$12,700 ",SC
$0 ,SC
"$12,700 ",SC
"$10,400 ",SC
"$4,500 ",SC
"$2,000 ",SC
"$7,000 ",SC
$0 ,SC
"$7,000 ",SC
"$10,600 ",TN
$0 ,TN
"$10,600 ",TN
"$9,000 ",TN
$0 ,TN
"$9,000 ",TN
"$7,300 ",TN
"$4,000 ",TN
"$1,600 ",TN
"$11,000 ",TN
$0 ,TN
"$11,000 ",TN
"$10,000 ",TN
"$4,000 ",TN
"$2,200 ",TN
"$4,200 ",TN
$0 ,TN
"$4,200 ",TN
"$7,000 ",TN
$0 ,TN
"$7,000 ",TN
"$10,400 ",VA
"$4,500 ",VA
"$8,000 ",VA
"$11,000 ",VA
"$4,500 ",VA
"$11,000 ",VA
$0 ,VA
"$11,000 ",VA
"$8,500 ",VA
"$2,900 ",VA
"$1,200 ",VA
"$7,000 ",VA
"$8,250 ",TX
,AR
$0 ,AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,TX
"$13,200 ",WI
"$9,600 ",WI
"$3,000 ",WI
"$1,300 ",WI
"$12,000 ",WI
$0 ,WI
"$12,000 ",WI
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$8,250 ",TX
"$12,000 ",TX
$0 ,TX
"$12,000 ",TX
"$12,700 ",TX
$0 ,TX
"$12,700 ",TX
"$10,400 ",TX
"$4,500 ",TX
"$1,500 ",TX
"$12,700 ",TX
$0 ,TX
"$12,700 ",TX
"$10,400 ",TX
"$4,500 ",TX
"$1,500 ",TX
"$12,700 ",TX
$0 ,TX
"$12,700 ",TX
"$12,000 ",UT
$0 ,UT
"$12,000 ",UT
"$12,700 ",UT
$0 ,UT
"$12,700 ",UT
"$10,400 ",UT
"$4,000 ",UT
"$1,200 ",UT
$0 ,VA
"$7,000 ",VA
"$13,200 ",WI
$0 ,WI
"$12,700 ",WV
$0 ,WV
"$12,700 ",WV
,AR
"$12,700 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$10,400 ",WV
,AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",WV
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$1,000 ",WV
"$7,000 ",WV
$0 ,WV
"$7,000 ",WV
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$10,400 ",AR
"$4,500 ",AR
"$1,508 ",AR
"$12,700 ",AR
"$12,700 ",AR
"$10,400 ",AR
,AR
,AR
,AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$12,700 ",AR
$0 ,AR
,AR
,AR
,AR
,AR
,AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$10,400 ",AR
"$4,500 ",AR
"$1,508 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$10,400 ",AR
"$4,500 ",AR
"$1,508 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$4,500 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$13,200 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$10,400 ",AR
"$4,500 ",AR
"$1,508 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$10,400 ",AR
"$13,200 ",AR
$0 ,AR
"$4,500 ",AR
"$1,508 ",AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
,AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$13,200 ",AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,508 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$7,000 ",AR
"$7,000 ",AR
$0 ,AR
"$7,000 ",AR
"$9,000 ",AR
"$12,700 ",AR
,AR
,AR
,AR
"$12,700 ",AR
"$9,000 ",AR
$0 ,AR
"$9,000 ",AR
"$7,600 ",AR
"$12,700 ",AR
,AR
,AR
,AR
"$12,700 ",AR
"$7,600 ",AR
$0 ,AR
,AR
,AR
"$7,600 ",AR
"$13,200 ",AR
"$10,400 ",AR
"$3,000 ",AR
"$1,000 ",AR
"$12,600 ",AR
"$12,600 ",AR
$0 ,AR
"$12,600 ",AR
"$10,400 ",AR
"$2,400 ",AR
"$1,508 ",AR
"$1,508 ",AR
,DE
,DE
"$13,200 ",DE
"$13,200 ",DE
$0 ,DE
"$13,200 ",DE
"$11,400 ",DE
"$11,400 ",DE
"$7,000 ",AR
,AR
,AR
"$7,000 ",AR
"$13,200 ",AR
"$12,700 ",AR
"$12,000 ",AR
"$12,000 ",AR
$0 ,AR
"$12,000 ",AR
"$10,400 ",AR
"$2,400 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$12,600 ",AR
"$12,600 ",AR
$0 ,AR
"$12,600 ",AR
"$12,700 ",AR
"$12,700 ",AR
$0 ,AR
"$12,700 ",AR
"$13,200 ",AR
"$13,200 ",AR
$0 ,AR
"$13,200 ",AR
"$12,600 ",DE
"$12,600 ",DE
$0 ,DE
"$12,600 ",DE
,DE
"$13,200 ",DE
"$13,200 ",DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
"$13,200 ",DE
"$13,200 ",DE
$0 ,DE
"$13,200 ",DE
"$12,600 ",DE
"$12,600 ",DE
$0 ,DE
"$12,600 ",DE
"$13,200 ",DE
"$13,200 ",DE
$0 ,DE
"$13,200 ",DE
"$10,400 ",DE
"$4,200 ",DE
"$2,900 ",DE
"$12,000 ",DE
"$12,000 ",DE
$0 ,DE
"$12,000 ",DE
"$9,200 ",DE
"$3,600 ",DE
"$2,900 ",DE
"$10,000 ",DE
"$10,000 ",DE
$0 ,DE
"$10,000 ",DE
"$10,000 ",DE
"$10,000 ",DE
"$13,200 ",DE
"$12,000 ",DE
"$12,000 ",DE
"$13,200 ",DE
"$10,000 ",DE
"$2,600 ",DE
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
$0 ,DE
"$13,200 ",DE
"$10,400 ",DE
"$4,200 ",DE
"$2,900 ",DE
"$11,400 ",DE
"$11,400 ",DE
"$12,000 ",DE
"$12,000 ",DE
$0 ,DE
"$12,000 ",DE
"$9,200 ",DE
"$3,600 ",DE
"$2,900 ",DE
"$10,000 ",DE
"$10,000 ",DE
$0 ,DE
"$10,000 ",DE
"$13,200 ",DE
"$13,200 ",DE
"$13,200 ",DE
"$13,200 ",DE
"$10,000 ",DE
"$10,000 ",DE
"$10,000 ",DE
"$10,000 ",DE
,DE
"$12,500 ",DE
"$12,500 ",DE
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
,DE
,DE
$0 ,DE
"$3,600 ",DE
"$2,600 ",DE
"$6,000 ",DE
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$3,700 ",IA
"$3,000 ",IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$13,200 ",IA
,DE
,DE
,DE
,DE
,DE
,DE
$0 ,DE
"$12,600 ",DE
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
,DE
"$7,000 ",DE
"$5,000 ",DE
"$5,000 ",DE
"$7,000 ",DE
$0 ,DE
"$7,000 ",DE
"$12,500 ",DE
"$12,500 ",DE
$0 ,DE
"$12,500 ",DE
"$10,000 ",DE
"$10,000 ",DE
$0 ,DE
"$12,500 ",DE
"$12,500 ",DE
"$10,000 ",DE
"$10,000 ",DE
"$12,000 ",DE
"$12,000 ",DE
"$3,000 ",DE
"$1,500 ",DE
"$3,600 ",DE
"$3,600 ",DE
"$12,000 ",DE
"$12,000 ",DE
"$6,000 ",DE
"$6,000 ",DE
"$7,000 ",DE
"$6,000 ",DE
"$6,000 ",DE
"$7,000 ",DE
$0 ,DE
"$6,000 ",DE
"$7,000 ",DE
"$7,000 ",DE
$0 ,DE
"$7,000 ",DE
"$6,000 ",DE
"$6,000 ",DE
$0 ,DE
"$6,000 ",DE
"$10,000 ",DE
"$10,000 ",DE
$0 ,DE
"$2,600 ",DE
$0 ,DE
"$6,000 ",DE
$0 ,DE
"$6,000 ",DE
"$5,300 ",DE
"$2,200 ",DE
"$1,000 ",DE
"$3,600 ",DE
"$3,600 ",DE
"$12,600 ",DE
"$12,600 ",DE
"$5,000 ",DE
"$5,000 ",DE
$0 ,DE
"$5,000 ",DE
,DE
,DE
,DE
,DE
,DE
,DE
,IA
,IA
,IA
,IA
,IA
,IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
$0 ,IA
"$11,300 ",IA
"$11,300 ",IA
"$11,300 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,400 ",IA
"$4,200 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$10,000 ",IA
"$3,700 ",IA
"$2,900 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
"$13,200 ",IA
"$13,200 ",IA
$0 ,IA
"$13,200 ",IA
